Date,Open,High,Low,Close,Volume,Adj Close
2012-02-15,1493.18005,1502.95996,1482.40002,1485.10999,000,1485.10999
2012-02-14,1478.69995,1489.18994,1476.96997,1489.10999,000,1489.10999
2012-02-13,1489.91003,1491.04004,1470.12,1482.32996,000,1482.32996
2012-02-10,1482.77002,1483.65002,1471.33997,1477.29004,000,1477.29004
2012-02-09,1500.56006,1502.83997,1489.54004,1501.93005,000,1501.93005
2012-02-08,1480.05005,1496.07996,1478.46997,1490.28003,000,1490.28003
2012-02-07,1471.10999,1481.04004,1463.81995,1476.31995,000,1476.31995
2012-02-06,1477.33997,1477.33997,1468.28003,1473.19995,000,1473.19995
2012-02-03,1478.01001,1489.64001,1475.15002,1485.17004,000,1485.17004
2012-02-02,1456.32996,1470.29004,1455.75,1462.62,000,1462.62
2012-02-01,1444.15002,1461.87,1437.17004,1453.87,000,1453.87
2012-01-31,1429.31995,1431.16003,1413.28003,1423.35999,000,1423.35999
2012-01-30,1407.48999,1424.58997,1400.94995,1421.35999,000,1421.35999
2012-01-27,1410.87,1427.07996,1410.42004,1422.57996,000,1422.57996
2012-01-26,1430.68005,1437.34998,1407.77002,1414.52002,000,1414.52002
2012-01-25,1423.45996,1431.21997,1409.43005,1428.21997,000,1428.21997
2012-01-24,1405.71997,1418.14001,1402.82996,1415.87,000,1415.87
2012-01-23,1412.98999,1419.43994,1398.32996,1409.03003,000,1409.03003
2012-01-20,1411.13,1417.98999,1410.07996,1414.35999,000,1414.35999
2012-01-19,1408.83997,1421.44995,1407.87,1416.39001,000,1416.39001
2012-01-18,1370.78003,1398.40002,1370.69995,1397.81995,000,1397.81995
2012-01-17,1365.28003,1369.25,1356.77002,1361.02002,000,1361.02002
2012-01-13,1361.71997,1361.73999,1341.26001,1350.19995,000,1350.19995
2012-01-12,1362.56995,1369.59998,1352.28003,1367.28003,000,1367.28003
2012-01-11,1355.01001,1363.73999,1353.39001,1361.29004,000,1361.29004
2012-01-10,1358.56995,1364.94995,1351.75,1356.91003,000,1356.91003
2012-01-09,1338.91003,1348.29004,1332.68005,1343.22998,000,1343.22998
2012-01-06,1331.02002,1336.66003,1323.75,1334.18994,000,1334.18994
2012-01-05,1315.93994,1332.09998,1311.95996,1330.42004,000,1330.42004
2012-01-04,1311.97998,1316.81006,1302.78003,1314.96997,000,1314.96997
2012-01-03,1330.00,1337.44995,1317.22998,1318.45996,000,1318.45996
2011-12-30,1301.79004,1307.78003,1300.45996,1300.56006,000,1300.56006
2011-12-29,1296.28003,1303.68005,1291.10999,1302.88,000,1302.88
2011-12-28,1309.90002,1310.98999,1289.14001,1291.53003,000,1291.53003
2011-12-27,1306.75,1315.75,1304.56995,1310.14001,000,1310.14001
2011-12-23,1303.93994,1309.41003,1295.93005,1309.19995,000,1309.19995
2011-12-22,1276.10999,1302.14001,1276.09998,1299.52002,000,1299.52002
2011-12-21,1289.41003,1290.01001,1249.47998,1268.35999,000,1268.35999
2011-12-20,1268.85999,1294.27002,1268.85999,1292.57996,000,1292.57996
2011-12-19,1268.16003,1272.56995,1240.15002,1243.04004,000,1243.04004
2011-12-16,1264.09998,1283.95996,1261.84998,1265.50,000,1265.50
2011-12-15,1280.18994,1280.18994,1257.69995,1259.92004,000,1259.92004
2011-12-14,1288.27002,1288.88,1257.25,1265.16003,000,1265.16003
2011-12-13,1322.33997,1328.34998,1285.51001,1292.06995,000,1292.06995
2011-12-12,1319.32996,1319.32996,1300.25,1311.98999,000,1311.98999
2011-12-09,1309.25,1340.44995,1307.43005,1335.83997,000,1335.83997
2011-12-08,1329.48999,1340.58997,1307.79004,1310.84998,000,1310.84998
2011-12-07,1334.81006,1345.02002,1317.27002,1339.73999,000,1339.73999
2011-12-06,1345.18005,1349.71997,1333.05005,1339.38,000,1339.38
2011-12-05,1346.72998,1357.23999,1337.78003,1344.97998,000,1344.97998
2011-12-02,1346.04004,1349.18005,1326.07996,1327.06995,000,1327.06995
2011-12-01,1329.21997,1340.53003,1322.98999,1337.06006,000,1337.06006
2011-11-30,1303.98999,1331.03003,1302.43994,1330.21997,000,1330.21997
2011-11-29,1277.08997,1287.66003,1264.98999,1268.22998,000,1268.22998
2011-11-28,1263.51001,1279.68994,1263.18005,1273.83997,000,1273.83997
2011-11-25,1233.45996,1251.40002,1229.63,1229.90002,000,1229.90002
2011-11-23,1262.19995,1263.84998,1239.17004,1239.17004,000,1239.17004
2011-11-22,1276.81006,1288.27002,1262.84998,1273.51001,000,1273.51001
2011-11-21,1284.73999,1287.79004,1263.50,1280.93994,000,1280.93994
2011-11-18,1321.80005,1323.01001,1301.31006,1304.98999,000,1304.98999
2011-11-17,1359.68005,1359.68005,1305.51001,1318.65002,000,1318.65002
2011-11-16,1368.01001,1389.04004,1358.97998,1365.97998,000,1365.97998
2011-11-15,1359.06006,1388.38,1357.52002,1381.19995,000,1381.19995
2011-11-14,1373.92004,1383.46997,1359.67004,1364.35999,000,1364.35999
2011-11-11,1356.15002,1381.73999,1356.00,1376.88,000,1376.88
2011-11-10,1352.13,1352.57996,1322.39001,1340.25,000,1340.25
2011-11-09,1355.76001,1359.68005,1329.58997,1333.44995,000,1333.44995
2011-11-08,1387.46997,1397.62,1370.92004,1393.76001,000,1393.76001
2011-11-07,1371.22998,1380.12,1352.89001,1378.71997,000,1378.71997
2011-11-04,1360.18994,1380.55005,1352.47998,1376.95996,000,1376.95996
2011-11-03,1347.20996,1372.43994,1324.06995,1370.42004,000,1370.42004
2011-11-02,1330.14001,1341.43005,1321.37,1332.71997,000,1332.71997
2011-11-01,1316.83997,1330.71997,1308.20996,1316.28003,000,1316.28003
2011-10-31,1371.14001,1373.83997,1355.83997,1355.83997,000,1355.83997
2011-10-28,1373.09998,1391.89001,1372.29004,1389.69995,000,1389.69995
2011-10-27,1376.81995,1392.92004,1358.63,1384.15002,000,1384.15002
2011-10-26,1341.93994,1346.84998,1305.01001,1334.02002,000,1334.02002
2011-10-25,1341.50,1348.94995,1323.47998,1325.81006,000,1325.81006
2011-10-24,1319.06006,1351.47998,1319.06006,1348.26001,000,1348.26001
2011-10-21,1303.58997,1319.32996,1300.31995,1313.10999,000,1313.10999
2011-10-20,1287.15002,1287.15002,1258.52002,1281.21997,000,1281.21997
2011-10-19,1313.42004,1317.21997,1288.14001,1291.18994,000,1291.18994
2011-10-18,1294.91003,1323.43994,1276.39001,1317.81006,000,1317.81006
2011-10-17,1317.05005,1320.37,1290.37,1296.14001,000,1296.14001
2011-10-14,1323.10999,1326.91003,1307.26001,1325.78003,000,1325.78003
2011-10-13,1281.83997,1309.91003,1281.77002,1306.76001,000,1306.76001
2011-10-12,1293.47998,1302.66003,1286.51001,1287.21997,000,1287.21997
2011-10-11,1267.88,1283.64001,1264.55005,1278.63,000,1278.63
2011-10-10,1258.13,1276.18994,1255.03003,1274.06006,000,1274.06006
2011-10-07,1244.84998,1252.39001,1226.92004,1236.67004,000,1236.67004
2011-10-06,1218.66003,1242.81995,1206.33997,1242.43994,000,1242.43994
2011-10-05,1174.80005,1222.18994,1165.55005,1219.32996,000,1219.32996
2011-10-04,1122.29004,1177.05005,1122.15002,1176.43005,000,1176.43005
2011-10-03,1164.41003,1178.18994,1134.77002,1136.10999,000,1136.10999
2011-09-30,1189.54004,1201.50,1171.04004,1171.06995,000,1171.06995
2011-09-29,1238.89001,1243.92004,1185.05005,1208.88,000,1208.88
2011-09-28,1254.44995,1257.42004,1216.73999,1218.85999,000,1218.85999
2011-09-27,1249.22998,1273.07996,1241.55005,1248.57996,000,1248.57996
2011-09-26,1216.27002,1227.95996,1186.58997,1226.69995,000,1226.69995
2011-09-23,1179.75,1215.12,1179.50,1209.85999,000,1209.85999
2011-09-22,1199.80005,1208.77002,1170.46997,1190.37,000,1190.37
2011-09-21,1260.83997,1274.16003,1235.16003,1235.59998,000,1235.59998
2011-09-20,1275.77002,1279.27002,1252.56995,1253.59998,000,1253.59998
2011-09-19,1264.32996,1276.38,1250.53003,1269.56995,000,1269.56995
2011-09-16,1277.80005,1291.33997,1275.81006,1282.85999,000,1282.85999
2011-09-15,1283.70996,1289.14001,1269.08997,1285.56995,000,1285.56995
2011-09-14,1249.04004,1284.22998,1238.37,1268.63,000,1268.63
2011-09-13,1224.79004,1242.13,1218.93005,1239.50,000,1239.50
2011-09-12,1186.63,1221.03003,1185.32996,1221.02002,000,1221.02002
2011-09-09,1211.47998,1227.56995,1190.04004,1199.18994,000,1199.18994
2011-09-08,1225.06006,1248.67004,1219.26001,1225.33997,000,1225.33997
2011-09-07,1209.26001,1231.84998,1208.81006,1231.44995,000,1231.44995
2011-09-06,1155.47998,1188.43994,1153.95996,1186.65002,000,1186.65002
2011-09-02,1198.35999,1203.27002,1181.59998,1188.58997,000,1188.58997
2011-09-01,1243.88,1253.45996,1221.90002,1222.93994,000,1222.93994
2011-08-31,1248.66003,1260.55005,1230.32996,1240.01001,000,1240.01001
2011-08-30,1226.59998,1248.06006,1221.83997,1240.41003,000,1240.41003
2011-08-29,1210.83997,1236.39001,1210.18005,1236.03003,000,1236.03003
2011-08-26,1158.40002,1199.18005,1146.28003,1193.70996,000,1193.70996
2011-08-25,1185.93005,1193.07996,1157.57996,1160.77002,000,1160.77002
2011-08-24,1178.84998,1189.40002,1161.55005,1186.65002,000,1186.65002
2011-08-23,1139.64001,1183.19995,1134.25,1183.19995,000,1183.19995
2011-08-22,1147.94995,1149.88,1124.46997,1130.05005,000,1130.05005
2011-08-19,1132.65002,1162.94995,1118.52002,1121.73999,000,1121.73999
2011-08-18,1167.62,1167.62,1128.05005,1137.20996,000,1137.20996
2011-08-17,1222.79004,1236.31006,1198.90002,1211.96997,000,1211.96997
2011-08-16,1226.98999,1238.38,1208.07996,1225.64001,000,1225.64001
2011-08-15,1228.46997,1243.40002,1222.76001,1243.40002,000,1243.40002
2011-08-12,1222.51001,1228.13,1205.33997,1221.28003,000,1221.28003
2011-08-11,1172.01001,1226.79004,1166.09998,1213.71997,000,1213.71997
2011-08-10,1167.10999,1194.06995,1151.58997,1153.48999,000,1153.48999
2011-08-09,1166.97998,1198.22998,1126.32996,1197.66003,000,1197.66003
2011-08-08,1177.01001,1199.90002,1141.60999,1144.15002,000,1144.15002
2011-08-05,1249.39001,1255.48999,1183.42004,1220.37,000,1220.37
2011-08-04,1280.37,1285.28003,1234.91003,1235.06995,000,1235.06995
2011-08-03,1289.50,1305.81995,1266.67004,1303.68005,000,1303.68005
2011-08-02,1314.58997,1326.78003,1288.94995,1289.50,000,1289.50
2011-08-01,1344.83997,1350.48999,1308.54004,1324.58997,000,1324.58997
2011-07-29,1323.46997,1344.56995,1318.04004,1327.63,000,1327.63
2011-07-28,1336.78003,1353.12,1328.45996,1336.12,000,1336.12
2011-07-27,1375.65002,1375.71997,1341.10999,1343.21997,000,1343.21997
2011-07-26,1387.55005,1398.93005,1387.47998,1391.19995,000,1391.19995
2011-07-25,1379.06995,1391.90002,1375.66003,1383.47998,000,1383.47998
2011-07-22,1376.09998,1397.44995,1375.25,1394.51001,000,1394.51001
2011-07-21,1361.83997,1375.47998,1350.04004,1370.79004,000,1370.79004
2011-07-20,1384.65002,1386.08997,1366.83997,1371.06995,000,1371.06995
2011-07-19,1366.33997,1389.06006,1366.33997,1387.23999,000,1387.23999
2011-07-18,1359.00,1363.89001,1338.96997,1352.09998,000,1352.09998
2011-07-15,1363.42004,1366.31995,1352.85999,1365.58997,000,1365.58997
2011-07-14,1375.52002,1385.07996,1346.09998,1349.75,000,1349.75
2011-07-13,1382.30005,1392.00,1368.23999,1371.97998,000,1371.97998
2011-07-12,1388.57996,1388.57996,1369.68994,1371.98999,000,1371.98999
2011-07-11,1413.40002,1426.26001,1395.89001,1400.53003,000,1400.53003
2011-07-08,1424.13,1430.22998,1412.44995,1428.64001,000,1428.64001
2011-07-07,1428.29004,1445.03003,1426.08997,1439.63,000,1439.63
2011-07-06,1412.09998,1418.47998,1405.02002,1414.70996,000,1414.70996
2011-07-05,1417.93005,1418.71997,1408.66003,1415.00,000,1415.00
2011-07-01,1395.08997,1418.43005,1390.33997,1416.98999,000,1416.98999
2011-06-30,1375.29004,1396.03003,1375.13,1393.82996,000,1393.82996
2011-06-29,1367.51001,1375.19995,1358.82996,1370.20996,000,1370.20996
2011-06-28,1351.00,1364.70996,1349.70996,1362.59998,000,1362.59998
2011-06-27,1334.75,1355.08997,1329.14001,1349.48999,000,1349.48999
2011-06-24,1355.38,1356.73999,1331.93994,1333.72998,000,1333.72998
2011-06-23,1329.30005,1364.66003,1325.33997,1364.13,000,1364.13
2011-06-22,1347.05005,1359.05005,1344.17004,1344.81995,000,1344.81995
2011-06-21,1324.56006,1355.55005,1318.77002,1354.34998,000,1354.34998
2011-06-20,1309.55005,1323.70996,1309.47998,1318.58997,000,1318.58997
2011-06-17,1337.92004,1340.42004,1311.73999,1314.03003,000,1314.03003
2011-06-16,1341.73999,1345.04004,1315.22998,1327.26001,000,1327.26001
2011-06-15,1355.93994,1366.62,1338.41003,1340.33997,000,1340.33997
2011-06-14,1363.16003,1374.68005,1363.16003,1370.18005,000,1370.18005
2011-06-13,1360.09998,1364.15002,1345.68994,1350.54004,000,1350.54004
2011-06-10,1374.15002,1375.02002,1353.93005,1357.23999,000,1357.23999
2011-06-09,1377.18994,1384.28003,1370.15002,1377.57996,000,1377.57996
2011-06-08,1392.19995,1393.06006,1372.51001,1376.63,000,1376.63
2011-06-07,1402.48999,1409.63,1395.80005,1397.56006,000,1397.56006
2011-06-06,1406.13,1411.80005,1395.68005,1396.78003,000,1396.78003
2011-06-03,1420.84998,1431.48999,1408.04004,1409.64001,000,1409.64001
2011-06-02,1435.16003,1445.88,1429.67004,1438.20996,000,1438.20996
2011-06-01,1467.71997,1473.34998,1433.07996,1433.28003,000,1433.28003
2011-05-31,1468.59998,1472.55005,1457.42004,1472.53003,000,1472.53003
2011-05-27,1447.40002,1456.35999,1447.40002,1453.38,000,1453.38
2011-05-26,1423.31006,1445.53003,1423.12,1441.89001,000,1441.89001
2011-05-25,1415.48999,1431.59998,1414.06995,1425.76001,000,1425.76001
2011-05-24,1433.28003,1435.75,1419.09998,1420.01001,000,1420.01001
2011-05-23,1432.85999,1436.29004,1425.81995,1429.68994,000,1429.68994
2011-05-20,1458.76001,1466.09998,1450.33997,1456.09998,000,1456.09998
2011-05-19,1463.26001,1464.03003,1448.19995,1461.50,000,1461.50
2011-05-18,1444.08997,1465.05005,1442.87,1461.50,000,1461.50
2011-05-17,1438.31006,1444.13,1426.45996,1440.46997,000,1440.46997
2011-05-16,1467.80005,1476.31995,1444.29004,1446.98999,000,1446.98999
2011-05-13,1485.40002,1489.80005,1471.83997,1472.30005,000,1472.30005
2011-05-12,1478.52002,1499.96997,1471.05005,1497.08997,000,1497.08997
2011-05-11,1494.67004,1503.42004,1470.93005,1481.80005,000,1481.80005
2011-05-10,1487.97998,1499.78003,1483.02002,1496.98999,000,1496.98999
2011-05-09,1481.25,1488.40002,1471.35999,1482.07996,000,1482.07996
2011-05-06,1485.94995,1500.52002,1475.37,1481.28003,000,1481.28003
2011-05-05,1462.28003,1488.05005,1461.14001,1469.78003,000,1469.78003
2011-05-04,1475.18994,1479.89001,1451.57996,1468.87,000,1468.87
2011-05-03,1484.83997,1485.82996,1460.19995,1472.20996,000,1472.20996
2011-05-02,1500.65002,1501.64001,1485.18994,1487.57996,000,1487.57996
2011-04-29,1493.56006,1498.55005,1490.07996,1494.88,000,1494.88
2011-04-28,1494.98999,1501.67004,1490.09998,1498.20996,000,1498.20996
2011-04-27,1496.10999,1502.33997,1485.93994,1501.42004,000,1501.42004
2011-04-26,1485.65002,1499.80005,1483.50,1495.97998,000,1495.97998
2011-04-25,1477.40002,1485.54004,1476.84998,1483.26001,000,1483.26001
2011-04-21,1480.19995,1480.29004,1471.34998,1477.06006,000,1477.06006
2011-04-20,1456.25,1473.03003,1455.31995,1472.33997,000,1472.33997
2011-04-19,1424.33997,1427.51001,1414.05005,1426.34998,000,1426.34998
2011-04-18,1420.70996,1424.66003,1405.98999,1422.89001,000,1422.89001
2011-04-15,1432.84998,1443.76001,1424.83997,1440.94995,000,1440.94995
2011-04-14,1428.68994,1443.60999,1423.09998,1442.54004,000,1442.54004
2011-04-13,1438.55005,1446.23999,1429.77002,1440.89001,000,1440.89001
2011-04-12,1431.13,1431.13,1416.62,1425.58997,000,1425.58997
2011-04-11,1450.38,1452.90002,1433.78003,1440.40002,000,1440.40002
2011-04-08,1460.13,1462.26001,1438.45996,1443.68005,000,1443.68005
2011-04-07,1450.67004,1458.80005,1437.43994,1450.34998,000,1450.34998
2011-04-06,1457.18005,1461.96997,1441.97998,1454.28003,000,1454.28003
2011-04-05,1450.29004,1456.37,1443.38,1446.28003,000,1446.28003
2011-04-04,1455.94995,1457.82996,1438.40002,1445.25,000,1445.25
2011-04-01,1462.68005,1462.98999,1446.90002,1452.73999,000,1452.73999
2011-03-31,1454.73999,1459.13,1447.52002,1454.45996,000,1454.45996
2011-03-30,1459.71997,1461.93994,1446.89001,1453.85999,000,1453.85999
2011-03-29,1434.32996,1450.54004,1427.12,1450.18994,000,1450.18994
2011-03-28,1448.06006,1450.63,1434.31006,1434.68005,000,1434.68005
2011-03-25,1447.93005,1454.81006,1440.91003,1441.72998,000,1441.72998
2011-03-24,1426.84998,1447.12,1418.69995,1445.06995,000,1445.06995
2011-03-23,1396.63,1415.75,1385.71997,1411.66003,000,1411.66003
2011-03-22,1402.50,1405.96997,1395.58997,1398.59998,000,1398.59998
2011-03-21,1395.57996,1412.51001,1395.44995,1403.77002,000,1403.77002
2011-03-18,1394.44995,1395.28003,1373.90002,1378.03003,000,1378.03003
2011-03-17,1386.10999,1390.25,1373.14001,1376.66003,000,1376.66003
2011-03-16,1384.55005,1401.18994,1356.38,1363.97998,000,1363.97998
2011-03-15,1364.81006,1401.76001,1362.45996,1393.66003,000,1393.66003
2011-03-14,1415.43994,1429.15002,1404.32996,1414.97998,000,1414.97998
2011-03-11,1406.44995,1426.82996,1406.44995,1422.96997,000,1422.96997
2011-03-10,1420.85999,1426.72998,1407.09998,1413.04004,000,1413.04004
2011-03-09,1457.81006,1457.83997,1439.10999,1444.62,000,1444.62
2011-03-08,1457.01001,1475.81995,1447.00,1464.72998,000,1464.72998
2011-03-07,1490.52002,1491.56006,1440.41003,1456.03003,000,1456.03003
2011-03-04,1491.43994,1491.85999,1471.56006,1482.42004,000,1482.42004
2011-03-03,1480.53003,1498.57996,1480.53003,1494.48999,000,1494.48999
2011-03-02,1452.48999,1479.28003,1452.13,1463.85999,000,1463.85999
2011-03-01,1486.37,1487.37,1449.04004,1452.16003,000,1452.16003
2011-02-28,1492.56006,1494.55005,1468.82996,1480.10999,000,1480.10999
2011-02-25,1471.12,1490.09998,1471.12,1489.18005,000,1489.18005
2011-02-24,1445.08997,1462.52002,1436.64001,1456.93994,000,1456.93994
2011-02-23,1467.78003,1467.88,1428.21997,1443.06995,000,1443.06995
2011-02-22,1502.65002,1504.84998,1467.82996,1470.41003,000,1470.41003
2011-02-18,1525.08997,1529.80005,1519.68994,1526.58997,000,1526.58997
2011-02-17,1506.18994,1526.87,1506.17004,1524.13,000,1524.13
2011-02-16,1508.46997,1519.63,1505.26001,1516.01001,000,1516.01001
2011-02-15,1506.56995,1508.47998,1495.34998,1500.93005,000,1500.93005
2011-02-14,1505.52002,1519.76001,1505.18005,1510.09998,000,1510.09998
2011-02-11,1489.13,1504.88,1484.15002,1502.15002,000,1502.15002
2011-02-10,1471.13,1494.40002,1468.95996,1493.33997,000,1493.33997
2011-02-09,1496.88,1500.66003,1484.84998,1491.31006,000,1491.31006
2011-02-08,1495.80005,1498.54004,1486.93005,1497.93994,000,1497.93994
2011-02-07,1492.50,1504.55005,1491.12,1495.19995,000,1495.19995
2011-02-04,1478.82996,1492.18994,1473.08997,1491.67004,000,1491.67004
2011-02-03,1472.31995,1479.10999,1459.54004,1475.93005,000,1475.93005
2011-02-02,1464.31995,1480.56995,1464.27002,1475.81995,000,1475.81995
2011-02-01,1450.18994,1474.29004,1450.13,1470.71997,000,1470.71997
2011-01-31,1432.66003,1438.95996,1421.31995,1436.04004,000,1436.04004
2011-01-28,1465.93994,1465.93994,1419.02002,1429.82996,000,1429.82996
2011-01-27,1458.31006,1469.55005,1456.88,1465.93994,000,1465.93994
2011-01-26,1445.79004,1454.27002,1437.62,1450.22998,000,1450.22998
2011-01-25,1445.34998,1445.90002,1432.31995,1443.37,000,1443.37
2011-01-24,1434.63,1453.98999,1427.10999,1453.98999,000,1453.98999
2011-01-21,1448.34998,1452.88,1428.13,1429.41003,000,1429.41003
2011-01-20,1442.20996,1442.20996,1421.22998,1437.63,000,1437.63
2011-01-19,1474.30005,1478.08997,1453.68005,1459.88,000,1459.88
2011-01-18,1477.04004,1484.39001,1475.18005,1481.92004,000,1481.92004
2011-01-14,1456.22998,1476.96997,1454.80005,1476.96997,000,1476.96997
2011-01-13,1451.03003,1459.26001,1446.73999,1453.56995,000,1453.56995
2011-01-12,1440.59998,1453.68005,1433.04004,1453.68005,000,1453.68005
2011-01-11,1436.34998,1437.85999,1428.05005,1432.78003,000,1432.78003
2011-01-10,1418.00,1433.08997,1410.77002,1430.38,000,1430.38
2011-01-07,1428.15002,1431.10999,1407.20996,1424.73999,000,1424.73999
2011-01-06,1416.92004,1429.20996,1414.47998,1428.29004,000,1428.29004
2011-01-05,1393.98999,1415.13,1390.70996,1415.09998,000,1415.09998
2011-01-04,1406.68005,1408.98999,1387.09998,1396.92004,000,1396.92004
2011-01-03,1397.07996,1416.13,1396.51001,1403.14001,000,1403.14001
2010-12-31,1387.75,1389.27002,1377.41003,1383.94995,000,1383.94995
2010-12-30,1389.55005,1391.81006,1386.71997,1389.00,000,1389.00
2010-12-29,1392.07996,1393.92004,1387.65002,1390.37,000,1390.37
2010-12-28,1397.07996,1397.27002,1384.50,1388.97998,000,1388.97998
2010-12-27,1385.60999,1396.38,1374.84998,1393.31995,000,1393.31995
2010-12-23,1391.00,1393.79004,1387.77002,1390.56995,000,1390.56995
2010-12-22,1393.81006,1395.52002,1389.07996,1395.17004,000,1395.17004
2010-12-21,1391.12,1398.46997,1389.66003,1397.50,000,1397.50
2010-12-20,1391.62,1391.71997,1374.72998,1383.88,000,1383.88
2010-12-17,1386.42004,1394.21997,1385.33997,1386.97998,000,1386.97998
2010-12-16,1373.73999,1385.10999,1369.54004,1383.01001,000,1383.01001
2010-12-15,1381.44995,1388.84998,1366.94995,1371.09998,000,1371.09998
2010-12-14,1389.06995,1392.75,1380.56995,1385.31006,000,1385.31006
2010-12-13,1399.02002,1400.83997,1386.25,1386.77002,000,1386.77002
2010-12-10,1393.12,1397.32996,1387.72998,1395.81995,000,1395.81995
2010-12-09,1395.54004,1397.56006,1382.57996,1388.75,000,1388.75
2010-12-08,1386.55005,1392.93005,1378.41003,1392.43005,000,1392.43005
2010-12-07,1397.21997,1397.83997,1382.18005,1383.14001,000,1383.14001
2010-12-06,1384.68994,1384.81006,1374.77002,1380.35999,000,1380.35999
2010-12-03,1370.15002,1385.68005,1368.81995,1384.01001,000,1384.01001
2010-12-02,1356.09998,1376.60999,1354.56995,1374.84998,000,1374.84998
2010-12-01,1337.94995,1360.15002,1337.84998,1353.73999,000,1353.73999
2010-11-30,1313.68994,1322.12,1309.27002,1315.22998,000,1315.22998
2010-11-29,1328.67004,1335.96997,1314.78003,1331.58997,000,1331.58997
2010-11-26,1335.01001,1342.75,1332.04004,1337.78003,000,1337.78003
2010-11-24,1330.41003,1350.77002,1330.39001,1345.73999,000,1345.73999
2010-11-23,1323.54004,1328.85999,1311.33997,1317.59998,000,1317.59998
2010-11-22,1323.44995,1340.28003,1321.17004,1339.48999,000,1339.48999
2010-11-19,1320.31995,1333.14001,1318.45996,1329.48999,000,1329.48999
2010-11-18,1314.48999,1331.81006,1313.07996,1322.91003,000,1322.91003
2010-11-17,1293.33997,1308.84998,1291.00,1296.68994,000,1296.68994
2010-11-16,1305.32996,1314.18005,1286.81995,1291.73999,000,1291.73999
2010-11-15,1329.51001,1333.23999,1316.21997,1316.95996,000,1316.95996
2010-11-12,1330.16003,1342.81995,1311.85999,1322.45996,000,1322.45996
2010-11-11,1323.14001,1339.62,1313.07996,1337.15002,000,1337.15002
2010-11-10,1348.02002,1354.87,1335.83997,1353.93005,000,1353.93005
2010-11-09,1356.19995,1362.93994,1342.66003,1349.51001,000,1349.51001
2010-11-08,1342.98999,1355.63,1342.40002,1352.75,000,1352.75
2010-11-05,1348.79004,1350.90002,1341.31006,1348.44995,000,1348.44995
2010-11-04,1337.65002,1349.13,1335.78003,1348.57996,000,1348.57996
2010-11-03,1318.26001,1323.88,1306.07996,1322.66003,000,1322.66003
2010-11-02,1318.82996,1323.17004,1312.94995,1319.64001,000,1319.64001
2010-11-01,1319.15002,1321.79004,1301.68005,1308.30005,000,1308.30005
2010-10-29,1303.93994,1317.92004,1303.83997,1310.87,000,1310.87
2010-10-28,1308.17004,1308.28003,1293.58997,1303.32996,000,1303.32996
2010-10-27,1286.06995,1305.81995,1284.77002,1305.43994,000,1305.43994
2010-10-26,1279.52002,1293.98999,1274.01001,1290.38,000,1290.38
2010-10-25,1284.85999,1293.91003,1283.53003,1287.45996,000,1287.45996
2010-10-22,1261.73999,1281.18994,1260.47998,1280.08997,000,1280.08997
2010-10-21,1264.45996,1266.88,1245.42004,1259.08997,000,1259.08997
2010-10-20,1253.09998,1267.02002,1249.85999,1259.57996,000,1259.57996
2010-10-19,1246.76001,1262.04004,1236.31995,1247.04004,000,1247.04004
2010-10-18,1265.93005,1267.05005,1257.00,1266.08997,000,1266.08997
2010-10-15,1259.73999,1265.97998,1247.14001,1265.76001,000,1265.76001
2010-10-14,1249.90002,1250.45996,1237.28003,1243.70996,000,1243.70996
2010-10-13,1241.90002,1253.43005,1236.43005,1246.91003,000,1246.91003
2010-10-12,1220.75,1237.95996,1211.12,1235.41003,000,1235.41003
2010-10-11,1221.93994,1229.65002,1218.31995,1221.46997,000,1221.46997
2010-10-08,1213.30005,1222.47998,1199.78003,1219.95996,000,1219.95996
2010-10-07,1212.35999,1215.63,1198.54004,1212.51001,000,1212.51001
2010-10-06,1225.04004,1226.09998,1197.41003,1204.23999,000,1204.23999
2010-10-05,1211.81995,1230.25,1211.10999,1227.93005,000,1227.93005
2010-10-04,1210.58997,1213.64001,1188.64001,1199.71997,000,1199.71997
2010-10-01,1222.66003,1228.57996,1210.10999,1215.09998,000,1215.09998
2010-09-30,1227.93005,1235.75,1204.56006,1214.53003,000,1214.53003
2010-09-29,1211.06995,1223.91003,1209.94995,1220.95996,000,1220.95996
2010-09-28,1206.78003,1216.58997,1188.08997,1214.00,000,1214.00
2010-09-27,1205.94995,1210.97998,1198.88,1202.06995,000,1202.06995
2010-09-24,1189.31995,1207.15002,1188.26001,1206.41003,000,1206.41003
2010-09-23,1162.54004,1187.05005,1161.40002,1173.68994,000,1173.68994
2010-09-22,1180.06995,1185.50,1165.46997,1172.20996,000,1172.20996
2010-09-21,1191.44995,1198.05005,1184.66003,1189.80005,000,1189.80005
2010-09-20,1181.89001,1193.38,1176.30005,1191.09998,000,1191.09998
2010-09-17,1182.79004,1183.04004,1173.67004,1178.92004,000,1178.92004
2010-09-16,1168.06995,1176.76001,1164.30005,1175.20996,000,1175.20996
2010-09-15,1162.56006,1173.17004,1157.09998,1171.06995,000,1171.06995
2010-09-14,1156.89001,1174.42004,1151.95996,1167.20996,000,1167.20996
2010-09-13,1143.08997,1161.23999,1142.96997,1158.64001,000,1158.64001
2010-09-10,1133.54004,1135.64001,1121.06006,1131.06995,000,1131.06995
2010-09-09,1144.57996,1145.21997,1131.89001,1134.91003,000,1134.91003
2010-09-08,1122.08997,1136.82996,1117.76001,1132.53003,000,1132.53003
