 
                                                                                                                                                                                                                                                                
 
  PERMNO        date    COMNAM                                 TICKER               PRC           VOL     SHROUT
   14593    20110310    APPLE INC                              AAPL           346.67001      19083226     921278
   14593    20110311    APPLE INC                              AAPL           351.98999      17866567     921278
   14593    20110314    APPLE INC                              AAPL           353.56000      16553491     921278
   14593    20110315    APPLE INC                              AAPL           345.42999      27256331     921278
   14593    20110316    APPLE INC                              AAPL           330.01001      43975712     921278
   14593    20110317    APPLE INC                              AAPL           334.64001      24876501     921278
   14593    20110318    APPLE INC                              AAPL           330.67001      27892126     921278
   14593    20110321    APPLE INC                              AAPL           339.29999      15304403     921278
   14593    20110322    APPLE INC                              AAPL           341.20001      12193654     921278
   14593    20110323    APPLE INC                              AAPL           339.19000      14118499     921278
   14593    20110324    APPLE INC                              AAPL           344.97000      15142494     921278
   14593    20110325    APPLE INC                              AAPL           351.54001      16796252     924674
   14593    20110328    APPLE INC                              AAPL           350.44000      11582201     924674
   14593    20110329    APPLE INC                              AAPL           350.95999      13279558     924674
   14593    20110330    APPLE INC                              AAPL           348.63000      12355711     924674
   14593    20110331    APPLE INC                              AAPL           348.50751      10280241     924674
   14593    20110401    APPLE INC                              AAPL           344.56000      15699301     924674
   14593    20110404    APPLE INC                              AAPL           341.19000      17136327     924674
   14593    20110405    APPLE INC                              AAPL           338.89001      17922199     924674
   14593    20110406    APPLE INC                              AAPL           338.04001      15000456     924674
   14593    20110407    APPLE INC                              AAPL           338.07999      13910515     924674
   14593    20110408    APPLE INC                              AAPL           335.06000      14047800     924755
   14593    20110411    APPLE INC                              AAPL           330.79999      14852745     924755
   14593    20110412    APPLE INC                              AAPL           332.39999      15923357     924755
   14593    20110413    APPLE INC                              AAPL           336.13000      13020326     924755
   14593    20110414    APPLE INC                              AAPL           332.42001      11288483     924755
   14593    20110415    APPLE INC                              AAPL           327.45999      16953438     924755
   14593    20110418    APPLE INC                              AAPL           331.85001      22680604     924755
   14593    20110419    APPLE INC                              AAPL           337.85999      15580915     924755
   14593    20110420    APPLE INC                              AAPL           342.41000      26266992     924755
   14593    20110421    APPLE INC                              AAPL           350.69601      27824686     924755
   14593    20110425    APPLE INC                              AAPL           353.00900       9872568     924755
   14593    20110426    APPLE INC                              AAPL           350.42001      12556553     924755
   14593    20110427    APPLE INC                              AAPL           350.14999      13210566     924755
   14593    20110428    APPLE INC                              AAPL           346.75000      13352902     924755
   14593    20110429    APPLE INC                              AAPL           350.13000      36643297     924755
   14593    20110502    APPLE INC                              AAPL           346.28000      16461862     924755
   14593    20110503    APPLE INC                              AAPL           348.20001      11732772     924755
   14593    20110504    APPLE INC                              AAPL           349.57001      14493021     924755
   14593    20110505    APPLE INC                              AAPL           346.75000      12529335     924755
   14593    20110506    APPLE INC                              AAPL           346.66000      10452295     924755
   14593    20110509    APPLE INC                              AAPL           347.60001       7652327     924755
   14593    20110510    APPLE INC                              AAPL           349.45001      10503245     924755
   14593    20110511    APPLE INC                              AAPL           347.23001      12554490     924755
   14593    20110512    APPLE INC                              AAPL           346.57001      11929910     924755
   14593    20110513    APPLE INC                              AAPL           340.50000      12212124     924755
   14593    20110516    APPLE INC                              AAPL           333.29999      16909018     924755
   14593    20110517    APPLE INC                              AAPL           336.14001      16875644     924755
   14593    20110518    APPLE INC                              AAPL           339.87000      12458558     924755
   14593    20110519    APPLE INC                              AAPL           340.53000       9737913     924755
   14593    20110520    APPLE INC                              AAPL           335.22000      12593885     924755
   14593    20110523    APPLE INC                              AAPL           334.39999      14394904     924755
   14593    20110524    APPLE INC                              AAPL           332.19000      11996985     924755
   14593    20110525    APPLE INC                              AAPL           336.78000      10967999     924755
   14593    20110526    APPLE INC                              AAPL           335.00000       8379543     924755
   14593    20110527    APPLE INC                              AAPL           337.41000       7623036     924755
   14593    20110531    APPLE INC                              AAPL           347.82999      15567297     924755
   14593    20110601    APPLE INC                              AAPL           345.51001      20637977     924755
   14593    20110602    APPLE INC                              AAPL           346.10199      12622415     924755
   14593    20110603    APPLE INC                              AAPL           343.44000      11757168     924755
   14593    20110606    APPLE INC                              AAPL           338.04001      17183260     924755
   14593    20110607    APPLE INC                              AAPL           332.04001      19737835     924755
   14593    20110608    APPLE INC                              AAPL           332.23999      12514140     924755
   14593    20110609    APPLE INC                              AAPL           331.48999      10305297     924755
   14593    20110610    APPLE INC                              AAPL           325.89999      16233638     924755
   14593    20110613    APPLE INC                              AAPL           326.60001      12353057     924755
   14593    20110614    APPLE INC                              AAPL           332.44000      12473514     924755
   14593    20110615    APPLE INC                              AAPL           326.75000      15015885     924755
   14593    20110616    APPLE INC                              AAPL           325.16000      18995369     924755
   14593    20110617    APPLE INC                              AAPL           320.26001      22751906     924755
   14593    20110620    APPLE INC                              AAPL           315.32001      23745811     924755
   14593    20110621    APPLE INC                              AAPL           325.29999      18295578     924755
   14593    20110622    APPLE INC                              AAPL           322.60999      14558797     924755
   14593    20110623    APPLE INC                              AAPL           331.23001      20825452     924755
   14593    20110624    APPLE INC                              AAPL           326.35001      16385373     926904
   14593    20110627    APPLE INC                              AAPL           332.04001      12623730     926904
   14593    20110628    APPLE INC                              AAPL           335.26001      10927580     926904
   14593    20110629    APPLE INC                              AAPL           334.04001      13102973     926904
   14593    20110630    APPLE INC                              AAPL           335.67001      11921746     926904
   14593    20110701    APPLE INC                              AAPL           343.26001      16059764     926904
   14593    20110705    APPLE INC                              AAPL           349.42999      13211952     926904
   14593    20110706    APPLE INC                              AAPL           351.76001      16407404     926904
   14593    20110707    APPLE INC                              AAPL           357.20001      14801395     926904
   14593    20110708    APPLE INC                              AAPL           359.70999      18164442     927091
   14593    20110711    APPLE INC                              AAPL           354.00000      16432139     927091
   14593    20110712    APPLE INC                              AAPL           353.75000      16749224     927091
   14593    20110713    APPLE INC                              AAPL           358.01999      14503105     927091
   14593    20110714    APPLE INC                              AAPL           357.76999      15875624     927091
   14593    20110715    APPLE INC                              AAPL           364.92001      17810685     927091
   14593    20110718    APPLE INC                              AAPL           373.79999      21172259     927091
   14593    20110719    APPLE INC                              AAPL           376.85001      30264802     927091
   14593    20110720    APPLE INC                              AAPL           386.89999      34628695     927091
   14593    20110721    APPLE INC                              AAPL           387.29001      19396070     927091
   14593    20110722    APPLE INC                              AAPL           393.29999      18923605     927091
   14593    20110725    APPLE INC                              AAPL           398.50000      21688942     927091
   14593    20110726    APPLE INC                              AAPL           403.41000      17520274     927091
   14593    20110727    APPLE INC                              AAPL           392.59000      24237424     927091
   14593    20110728    APPLE INC                              AAPL           391.82001      21797058     927091
   14593    20110729    APPLE INC                              AAPL           390.48001      23296363     927091
   14593    20110801    APPLE INC                              AAPL           396.75000      22543066     927091
   14593    20110802    APPLE INC                              AAPL           388.91000      23584051     927091
   14593    20110803    APPLE INC                              AAPL           392.57001      27091569     927091
   14593    20110804    APPLE INC                              AAPL           377.37000      32194444     927091
   14593    20110805    APPLE INC                              AAPL           373.62000      44620655     927091
   14593    20110808    APPLE INC                              AAPL           353.20999      42431994     927091
   14593    20110809    APPLE INC                              AAPL           374.01001      40185572     927091
   14593    20110810    APPLE INC                              AAPL           363.69000      32722953     927091
   14593    20110811    APPLE INC                              AAPL           373.70001      27499029     927091
   14593    20110812    APPLE INC                              AAPL           376.98999      19556430     927091
   14593    20110815    APPLE INC                              AAPL           383.41000      16976647     927091
   14593    20110816    APPLE INC                              AAPL           380.48001      18421074     927091
   14593    20110817    APPLE INC                              AAPL           380.44000      16394742     927091
   14593    20110818    APPLE INC                              AAPL           366.04999      31492717     927091
   14593    20110819    APPLE INC                              AAPL           356.03000      28664453     927091
   14593    20110822    APPLE INC                              AAPL           356.44000      19816615     927091
   14593    20110823    APPLE INC                              AAPL           373.60001      24410903     927091
   14593    20110824    APPLE INC                              AAPL           376.17999      23535838     927091
   14593    20110825    APPLE INC                              AAPL           373.72000      32293136     927091
   14593    20110826    APPLE INC                              AAPL           383.57999      23782598     927091
   14593    20110829    APPLE INC                              AAPL           389.97000      14966808     927091
   14593    20110830    APPLE INC                              AAPL           389.98999      15673810     927091
   14593    20110831    APPLE INC                              AAPL           384.82999      19290685     927091
   14593    20110901    APPLE INC                              AAPL           381.03000      12773288     927091
   14593    20110902    APPLE INC                              AAPL           374.04999      16261829     927091
   14593    20110906    APPLE INC                              AAPL           379.73999      18967203     927091
   14593    20110907    APPLE INC                              AAPL           383.92999      12993437     927091
   14593    20110908    APPLE INC                              AAPL           384.14001      15424681     927091
   14593    20110909    APPLE INC                              AAPL           377.48001      21023049     927091
   14593    20110912    APPLE INC                              AAPL           379.94000      17415834     927091
   14593    20110913    APPLE INC                              AAPL           384.62000      16393196     927091
   14593    20110914    APPLE INC                              AAPL           389.29999      19924871     927091
   14593    20110915    APPLE INC                              AAPL           392.95999      15481474     927091
   14593    20110916    APPLE INC                              AAPL           400.50000      25725422     927091
   14593    20110919    APPLE INC                              AAPL           411.63000      30344888     927091
   14593    20110920    APPLE INC                              AAPL           413.45001      28573412     927091
   14593    20110921    APPLE INC                              AAPL           412.14001      22297502     927091
   14593    20110922    APPLE INC                              AAPL           401.82001      35635421     927091
   14593    20110923    APPLE INC                              AAPL           404.29999      20134012     929277
   14593    20110926    APPLE INC                              AAPL           403.17001      29868090     929277
   14593    20110927    APPLE INC                              AAPL           399.26001      23323082     929277
   14593    20110928    APPLE INC                              AAPL           397.01001      15901458     929277
   14593    20110929    APPLE INC                              AAPL           390.57001      24083640     929277
   14593    20110930    APPLE INC                              AAPL           381.32001      20300257     929277
   14593    20111003    APPLE INC                              AAPL           374.60001      24788421     929277
   14593    20111004    APPLE INC                              AAPL           372.50000      45396553     929277
   14593    20111005    APPLE INC                              AAPL           378.25000      29028691     929277
   14593    20111006    APPLE INC                              AAPL           377.37000      30037260     929277
   14593    20111007    APPLE INC                              AAPL           369.79999      19822727     929277
   14593    20111010    APPLE INC                              AAPL           388.81000      16435146     929277
   14593    20111011    APPLE INC                              AAPL           400.29001      22414200     929277
   14593    20111012    APPLE INC                              AAPL           402.19000      22892147     929277
   14593    20111013    APPLE INC                              AAPL           408.42999      15720145     929277
   14593    20111014    APPLE INC                              AAPL           422.00000      21155977     929409
   14593    20111017    APPLE INC                              AAPL           419.98999      25304388     929409
   14593    20111018    APPLE INC                              AAPL           422.23999      32792558     929409
   14593    20111019    APPLE INC                              AAPL           398.62000      40430302     929409
   14593    20111020    APPLE INC                              AAPL           395.31000      20224436     929409
   14593    20111021    APPLE INC                              AAPL           392.87000      22766861     929409
   14593    20111024    APPLE INC                              AAPL           405.76999      18411367     929409
   14593    20111025    APPLE INC                              AAPL           397.76999      15798666     929409
   14593    20111026    APPLE INC                              AAPL           400.60001      16726730     929409
   14593    20111027    APPLE INC                              AAPL           404.69000      18240245     929409
   14593    20111028    APPLE INC                              AAPL           404.95001      11852976     929409
   14593    20111031    APPLE INC                              AAPL           404.78000      14163248     929409
   14593    20111101    APPLE INC                              AAPL           396.51001      19572994     929409
   14593    20111102    APPLE INC                              AAPL           397.41000      12080172     929409
   14593    20111103    APPLE INC                              AAPL           403.07001      16157695     929409
   14593    20111104    APPLE INC                              AAPL           400.23999      11093681     929409
   14593    20111107    APPLE INC                              AAPL           399.73001       9994789     929409
   14593    20111108    APPLE INC                              AAPL           406.23001      14754210     929409
   14593    20111109    APPLE INC                              AAPL           395.28000      20629636     929409
   14593    20111110    APPLE INC                              AAPL           385.22000      27356247     929409
   14593    20111111    APPLE INC                              AAPL           384.62000      23964175     929409
   14593    20111114    APPLE INC                              AAPL           379.26001      15985626     929409
   14593    20111115    APPLE INC                              AAPL           388.82999      15909432     929409
   14593    20111116    APPLE INC                              AAPL           384.76999      12910082     929409
   14593    20111117    APPLE INC                              AAPL           377.41000      17694401     929409
   14593    20111118    APPLE INC                              AAPL           374.94000      13681831     929409
   14593    20111121    APPLE INC                              AAPL           369.01001      16499963     929409
   14593    20111122    APPLE INC                              AAPL           376.51001      15008964     929409
   14593    20111123    APPLE INC                              AAPL           366.98999      15766900     929409
   14593    20111125    APPLE INC                              AAPL           363.57001       9314788     929409
   14593    20111128    APPLE INC                              AAPL           376.12000      12878480     929409
   14593    20111129    APPLE INC                              AAPL           373.20001      13879942     929409
   14593    20111130    APPLE INC                              AAPL           382.20001      14952860     929409
   14593    20111201    APPLE INC                              AAPL           387.92999      14281332     929409
   14593    20111202    APPLE INC                              AAPL           389.70001      13856324     929409
   14593    20111205    APPLE INC                              AAPL           393.01001      13093727     929409
   14593    20111206    APPLE INC                              AAPL           390.95001      10504576     929409
   14593    20111207    APPLE INC                              AAPL           389.09000      11287178     929409
   14593    20111208    APPLE INC                              AAPL           390.66000      13915933     929409
   14593    20111209    APPLE INC                              AAPL           393.62000      11004573     929409
   14593    20111212    APPLE INC                              AAPL           391.84000      11111295     929409
   14593    20111213    APPLE INC                              AAPL           388.81000      12570674     929409
   14593    20111214    APPLE INC                              AAPL           380.19000      15000849     929409
   14593    20111215    APPLE INC                              AAPL           378.94000       9513117     929409
   14593    20111216    APPLE INC                              AAPL           381.01999      15432361     932048
   14593    20111219    APPLE INC                              AAPL           382.20999       8784814     932048
   14593    20111220    APPLE INC                              AAPL           395.95001      12489145     932048
   14593    20111221    APPLE INC                              AAPL           396.44501       9739243     932048
   14593    20111222    APPLE INC                              AAPL           398.54999       7507592     932048
   14593    20111223    APPLE INC                              AAPL           403.32999       9893368     932048
   14593    20111227    APPLE INC                              AAPL           406.53000       9692250     932048
   14593    20111228    APPLE INC                              AAPL           402.64001       8454596     932048
   14593    20111229    APPLE INC                              AAPL           405.12000       7936436     932048
   14593    20111230    APPLE INC                              AAPL           405.00000       6636017     932214
   14593    20120103    APPLE INC                              AAPL           411.23001      11138965     932214
   14593    20120104    APPLE INC                              AAPL           413.44000       9561054     932214
   14593    20120105    APPLE INC                              AAPL           418.03000      10007431     932214
   14593    20120106    APPLE INC                              AAPL           422.39999      11738122     932214
   14593    20120109    APPLE INC                              AAPL           421.73001      14499937     932214
   14593    20120110    APPLE INC                              AAPL           423.23999       9528159     932214
   14593    20120111    APPLE INC                              AAPL           422.54999       7976026     932214
   14593    20120112    APPLE INC                              AAPL           421.39001       7850063     932214
   14593    20120113    APPLE INC                              AAPL           419.81000       8353927     932370
   14593    20120117    APPLE INC                              AAPL           424.70001       8977943     932370
   14593    20120118    APPLE INC                              AAPL           429.10999      10203759     932370
   14593    20120119    APPLE INC                              AAPL           427.75000       9674320     932370
   14593    20120120    APPLE INC                              AAPL           420.29999      15140557     932370
   14593    20120123    APPLE INC                              AAPL           427.40900      11321233     932370
   14593    20120124    APPLE INC                              AAPL           420.41000      20261647     932370
   14593    20120125    APPLE INC                              AAPL           446.66000      35169353     932370
   14593    20120126    APPLE INC                              AAPL           444.63000      11982055     932370
   14593    20120127    APPLE INC                              AAPL           447.28000      11073065     932370
   14593    20120130    APPLE INC                              AAPL           453.01001      14017979     932370
   14593    20120131    APPLE INC                              AAPL           456.48001      14473343     932370
   14593    20120201    APPLE INC                              AAPL           456.19000      10119096     932370
   14593    20120202    APPLE INC                              AAPL           455.12000       6969972     932370
   14593    20120203    APPLE INC                              AAPL           459.67999      10634452     932370
   14593    20120206    APPLE INC                              AAPL           463.97000       9219699     932370
   14593    20120207    APPLE INC                              AAPL           468.82999      11694935     932370
   14593    20120208    APPLE INC                              AAPL           476.67999      15036637     932370
   14593    20120209    APPLE INC                              AAPL           493.17001      32690919     932370
   14593    20120210    APPLE INC                              AAPL           493.42001      23420028     932370
   14593    20120213    APPLE INC                              AAPL           502.60001      19350531     932370
   14593    20120214    APPLE INC                              AAPL           509.45999      17130621     932370
   14593    20120215    APPLE INC                              AAPL           497.67001      55931344     932370
   14593    20120216    APPLE INC                              AAPL           502.20999      35123359     932370
   14593    20120217    APPLE INC                              AAPL           502.12000      19795286     932370
   14593    20120221    APPLE INC                              AAPL           514.84998      22357885     932370
   14593    20120222    APPLE INC                              AAPL           513.03998      17867818     932370
   14593    20120223    APPLE INC                              AAPL           516.39001      20933655     932370
   14593    20120224    APPLE INC                              AAPL           522.40997      15268829     932370
   14593    20120227    APPLE INC                              AAPL           525.76001      20120818     932370
   14593    20120228    APPLE INC                              AAPL           535.40997      22092567     932370
   14593    20120229    APPLE INC                              AAPL           542.44000      35043134     932370
   14593    20120301    APPLE INC                              AAPL           544.46997      25186560     932370
   14593    20120302    APPLE INC                              AAPL           545.17999      15831484     932370
   14593    20120305    APPLE INC                              AAPL           533.15997      29753290     932370
   14593    20120306    APPLE INC                              AAPL           530.26001      29852757     932370
   14593    20120307    APPLE INC                              AAPL           530.69000      29596714     932370
   14593    20120308    APPLE INC                              AAPL           541.98999      19027546     932370
   14593    20120309    APPLE INC                              AAPL           545.16998      15416970     932370
   14593    20120312    APPLE INC                              AAPL           552.00000      15024904     932370
   14593    20120313    APPLE INC                              AAPL           568.09998      25454233     932370
   14593    20120314    APPLE INC                              AAPL           589.58002      52140800     932370
   14593    20120315    APPLE INC                              AAPL           585.56000      42959517     932370
   14593    20120316    APPLE INC                              AAPL           585.57001      30336598     932370
   14593    20120319    APPLE INC                              AAPL           601.09998      33596906     932370
   14593    20120320    APPLE INC                              AAPL           605.96002      30194199     932370
   14593    20120321    APPLE INC                              AAPL           602.50000      23699260     932370
   14593    20120322    APPLE INC                              AAPL           599.34003      23046916     932370
   14593    20120323    APPLE INC                              AAPL           596.04999      15936194     932370
   14593    20120326    APPLE INC                              AAPL           606.97998      21905438     932370
   14593    20120327    APPLE INC                              AAPL           614.47998      22469604     932370
   14593    20120328    APPLE INC                              AAPL           617.62000      24266278     932370
   14593    20120329    APPLE INC                              AAPL           609.85999      22485158     932370
   14593    20120330    APPLE INC                              AAPL           599.54999      26990005     934982
   14593    20120402    APPLE INC                              AAPL           618.63000      22108930     934982
   14593    20120403    APPLE INC                              AAPL           629.32001      30937269     934982
   14593    20120404    APPLE INC                              AAPL           624.31000      21217388     934982
   14593    20120405    APPLE INC                              AAPL           633.67999      23664652     934982
   14593    20120409    APPLE INC                              AAPL           636.22998      22136492     934982
   14593    20120410    APPLE INC                              AAPL           628.44000      33121482     934982
   14593    20120411    APPLE INC                              AAPL           626.20001      25822703     934982
   14593    20120412    APPLE INC                              AAPL           622.77002      22759536     934982
   14593    20120413    APPLE INC                              AAPL           605.22998      31941953     935062
   14593    20120416    APPLE INC                              AAPL           580.13000      39380276     935062
   14593    20120417    APPLE INC                              AAPL           609.70001      38114749     935062
   14593    20120418    APPLE INC                              AAPL           608.34003      35450311     935062
   14593    20120419    APPLE INC                              AAPL           587.44000      31217292     935062
   14593    20120420    APPLE INC                              AAPL           572.97998      38424391     935062
   14593    20120423    APPLE INC                              AAPL           571.70001      36374431     935062
   14593    20120424    APPLE INC                              AAPL           560.28003      40693785     935062
   14593    20120425    APPLE INC                              AAPL           610.00000      34027952     935062
   14593    20120426    APPLE INC                              AAPL           607.70001      19968942     935062
   14593    20120427    APPLE INC                              AAPL           603.00000      15189243     935062
   14593    20120430    APPLE INC                              AAPL           583.97998      18979769     935062
   14593    20120501    APPLE INC                              AAPL           582.13000      22695612     935062
   14593    20120502    APPLE INC                              AAPL           585.97998      16567969     935062
   14593    20120503    APPLE INC                              AAPL           581.82001      14508572     935062
   14593    20120504    APPLE INC                              AAPL           565.25000      19862202     935062
   14593    20120507    APPLE INC                              AAPL           569.47998      17109873     935062
   14593    20120508    APPLE INC                              AAPL           568.17999      18512512     935062
   14593    20120509    APPLE INC                              AAPL           569.17999      17853957     935062
   14593    20120510    APPLE INC                              AAPL           570.52002      12372576     935062
   14593    20120511    APPLE INC                              AAPL           566.71002      14799426     935062
   14593    20120514    APPLE INC                              AAPL           558.21997      13192584     935062
   14593    20120515    APPLE INC                              AAPL           553.16998      17754081     935062
   14593    20120516    APPLE INC                              AAPL           546.07501      20866068     935062
   14593    20120517    APPLE INC                              AAPL           530.12000      26833569     935062
   14593    20120518    APPLE INC                              AAPL           530.38000      27150274     935062
   14593    20120521    APPLE INC                              AAPL           561.28003      23692686     935062
   14593    20120522    APPLE INC                              AAPL           556.96997      25963411     935062
   14593    20120523    APPLE INC                              AAPL           570.56000      21847403     935062
   14593    20120524    APPLE INC                              AAPL           565.32001      18509498     935062
   14593    20120525    APPLE INC                              AAPL           562.28998      12218891     935062
   14593    20120529    APPLE INC                              AAPL           572.27002      14250296     935062
   14593    20120530    APPLE INC                              AAPL           579.16998      19704042     935062
   14593    20120531    APPLE INC                              AAPL           577.72998      18302336     935062
   14593    20120601    APPLE INC                              AAPL           560.98999      19368850     935062
   14593    20120604    APPLE INC                              AAPL           564.28998      20812345     935062
   14593    20120605    APPLE INC                              AAPL           562.83002      14450879     935062
   14593    20120606    APPLE INC                              AAPL           571.46002      14967258     935062
   14593    20120607    APPLE INC                              AAPL           571.71997      14186005     935062
   14593    20120608    APPLE INC                              AAPL           580.32001      12963862     935062
   14593    20120611    APPLE INC                              AAPL           571.16998      22000914     935062
   14593    20120612    APPLE INC                              AAPL           576.15997      16215898     935062
   14593    20120613    APPLE INC                              AAPL           572.15997      10959472     935062
   14593    20120614    APPLE INC                              AAPL           571.53003      12906632     935062
   14593    20120615    APPLE INC                              AAPL           574.13000      12436109     935062
   14593    20120618    APPLE INC                              AAPL           585.78003      16391810     935062
   14593    20120619    APPLE INC                              AAPL           587.40997      13473199     935062
   14593    20120620    APPLE INC                              AAPL           585.74103      13338735     935062
   14593    20120621    APPLE INC                              AAPL           577.66998      12119697     935062
   14593    20120622    APPLE INC                              AAPL           582.09998      10524576     935062
   14593    20120625    APPLE INC                              AAPL           570.76501      11384536     935062
   14593    20120626    APPLE INC                              AAPL           572.02502      10363901     935062
   14593    20120627    APPLE INC                              AAPL           574.50000       7623365     935062
   14593    20120628    APPLE INC                              AAPL           569.04999      10530747     935062
   14593    20120629    APPLE INC                              AAPL           584.00000      15751767     937266
   14593    20120702    APPLE INC                              AAPL           592.52002      14908160     937266
   14593    20120703    APPLE INC                              AAPL           599.40997       9128201     937266
   14593    20120705    APPLE INC                              AAPL           609.94000      18091074     937266
   14593    20120706    APPLE INC                              AAPL           605.88000      15690063     937266
   14593    20120709    APPLE INC                              AAPL           613.89001      14099804     937266
   14593    20120710    APPLE INC                              AAPL           608.21002      19217483     937266
   14593    20120711    APPLE INC                              AAPL           604.42999      17552873     937266
   14593    20120712    APPLE INC                              AAPL           598.90002      15938611     937266
   14593    20120713    APPLE INC                              AAPL           604.96997      11668868     937406
   14593    20120716    APPLE INC                              AAPL           606.90997      11241953     937406
   14593    20120717    APPLE INC                              AAPL           606.94000      11000846     937406
   14593    20120718    APPLE INC                              AAPL           606.26001       9407923     937406
   14593    20120719    APPLE INC                              AAPL           614.32001      16230749     937406
   14593    20120720    APPLE INC                              AAPL           604.29999      14762381     937406
   14593    20120723    APPLE INC                              AAPL           603.83002      18434007     937406
   14593    20120724    APPLE INC                              AAPL           600.91998      21939760     937406
   14593    20120725    APPLE INC                              AAPL           574.96997      32719333     937406
   14593    20120726    APPLE INC                              AAPL           574.88000      15213315     937406
   14593    20120727    APPLE INC                              AAPL           585.15997      15038102     937406
   14593    20120730    APPLE INC                              AAPL           595.03003      14121511     937406
   14593    20120731    APPLE INC                              AAPL           610.76001      17199443     937406
   14593    20120801    APPLE INC                              AAPL           606.81000      14447538     937406
   14593    20120802    APPLE INC                              AAPL           607.78998      12449086     937406
   14593    20120803    APPLE INC                              AAPL           615.70001      12953750     937406
   14593    20120806    APPLE INC                              AAPL           622.54999      11365277     937406
   14593    20120807    APPLE INC                              AAPL           620.91400      10930270     937406
   14593    20120808    APPLE INC                              AAPL           619.85999       9096116     937406
   14593    20120809    APPLE INC                              AAPL           620.72998       8215895     937406
   14593    20120810    APPLE INC                              AAPL           621.70001       7297886     937406
   14593    20120813    APPLE INC                              AAPL           630.00000      10458773     937406
   14593    20120814    APPLE INC                              AAPL           631.69000      12774255     937406
   14593    20120815    APPLE INC                              AAPL           630.83002       9552708     937406
   14593    20120816    APPLE INC                              AAPL           636.34003       9576783     937406
   14593    20120817    APPLE INC                              AAPL           648.10999      16523980     937406
   14593    20120820    APPLE INC                              AAPL           665.15002      22903162     937406
   14593    20120821    APPLE INC                              AAPL           656.06201      30615297     937406
   14593    20120822    APPLE INC                              AAPL           668.87000      21215345     937406
   14593    20120823    APPLE INC                              AAPL           662.63000      15767705     937406
   14593    20120824    APPLE INC                              AAPL           663.22198      16369479     937406
   14593    20120827    APPLE INC                              AAPL           675.67999      16089227     937406
   14593    20120828    APPLE INC                              AAPL           674.79999      10027259     937406
   14593    20120829    APPLE INC                              AAPL           673.46600       7775059     937406
   14593    20120830    APPLE INC                              AAPL           663.86798      11311781     937406
   14593    20120831    APPLE INC                              AAPL           665.23999      12783133     937406
   14593    20120904    APPLE INC                              AAPL           674.96997      13810632     937406
   14593    20120905    APPLE INC                              AAPL           670.22998      12539290     937406
   14593    20120906    APPLE INC                              AAPL           676.27002      14641916     937406
   14593    20120907    APPLE INC                              AAPL           680.44000      12384701     937406
   14593    20120910    APPLE INC                              AAPL           662.73999      18374070     937406
   14593    20120911    APPLE INC                              AAPL           660.59003      18833107     937406
   14593    20120912    APPLE INC                              AAPL           669.78998      26581619     937406
   14593    20120913    APPLE INC                              AAPL           682.97998      22353756     937406
   14593    20120914    APPLE INC                              AAPL           691.28003      22470842     937406
   14593    20120917    APPLE INC                              AAPL           699.78101      14885563     937406
   14593    20120918    APPLE INC                              AAPL           701.90997      13968785     937406
   14593    20120919    APPLE INC                              AAPL           702.09998      12173999     937406
   14593    20120920    APPLE INC                              AAPL           698.70001      12509838     937406
   14593    20120921    APPLE INC                              AAPL           700.09497      21061774     937406
   14593    20120924    APPLE INC                              AAPL           690.78998      24136408     937406
   14593    20120925    APPLE INC                              AAPL           673.53998      19449908     937406
   14593    20120926    APPLE INC                              AAPL           665.17999      21490616     937406
   14593    20120927    APPLE INC                              AAPL           681.32001      22178162     937406
   14593    20120928    APPLE INC                              AAPL           667.10498      20045525     939208
   14593    20121001    APPLE INC                              AAPL           659.39001      20359255     939208
   14593    20121002    APPLE INC                              AAPL           661.31000      23477777     939208
   14593    20121003    APPLE INC                              AAPL           671.45001      15785401     939208
   14593    20121004    APPLE INC                              AAPL           666.79999      13770954     939208
   14593    20121005    APPLE INC                              AAPL           652.59003      22191175     939208
